Table S9. Genome-wide gene and transposable-element differential expression in Col-0 after 24-h 37°C heat stress. Transposable-element-level results.																			
																			
TE ID	TE alias	TE name	Canonical ONSEN copy	Chromosome	Start	End	Strand	Length (bp)	Mean NS signal	Mean HS signal	Mean signal (all samples)	Descriptive log2FC (HS / NS)	Model log2 fold change (HS / NS)	log2FC SE	Test statistic	P value	BH-adjusted P value	Statistically tested after expression filtering	DE call
AT4TE52325	ATREP11	AT4TE52325		4	11370470	11370800	-	331	0	0	0	0						False	NS
AT4TE52330	ARNOLDY2	AT4TE52330		4	11370801	11370918	+	118	0	0	0	0						False	NS
AT4TE52335	ATHPOGON1	AT4TE52335		4	11370919	11370988	+	70	0	0	0	0						False	NS
AT4TE52340	ARNOLDY1	AT4TE52340		4	11370989	11372669	+	1681	0	0	0	0						False	NS
AT4TE52345	ARNOLDY1	AT4TE52345		4	11372670	11372756	+	87	0	0	0	0						False	NS
AT4TE52350	ARNOLDY1	AT4TE52350		4	11372757	11372836	+	80	0	0	0	0						False	NS
AT4TE52355	ARNOLDY2	AT4TE52355		4	11372837	11372917	+	81	0	0	0	0						False	NS
AT4TE52365	ATENSPM5	AT4TE52365		4	11374781	11374889	-	109	0	0	0	0						False	NS
AT4TE52375	ATLINE1A	AT4TE52375		4	11377320	11377627	+	308	0	0	0	0						False	NS
AT4TE52380	TNAT1A	AT4TE52380		4	11377628	11378114	+	487	0	0	0	0						False	NS
AT4TE52385	ATREP4	AT4TE52385		4	11378115	11378224	+	110	0	0	0	0						False	NS
AT4TE52390	ATCOPIA37	AT4TE52390		4	11378694	11379651	+	958	0	0	0	0						False	NS
AT4TE52395	ATDNA2T9C	AT4TE52395		4	11379767	11379872	-	106	0	0	0	0						False	NS
AT4TE52400	ATREP10D	AT4TE52400		4	11379873	11380587	+	715	0	0	0	0						False	NS
AT4TE52405	ATREP11	AT4TE52405		4	11380588	11380642	+	55	0	0	0	0						False	NS
AT4TE52410	ATREP11	AT4TE52410		4	11380643	11382073	+	1431	0	0	0	0						False	NS
AT4TE52415	ATREP10A	AT4TE52415		4	11382082	11382407	+	326	0	0	0	0						False	NS
AT4TE52420	HELITRONY2	AT4TE52420		4	11382408	11383048	+	641	0	0	0	0						False	NS
AT4TE52540	Unassigned	AT4TE52540		4	11405812	11407512	+	1701	47.3333333333333	34.6666666666667	41	-0.443807737968503	-0.289367478173528	0.355254510139533	-0.814535691777349	0.442880049007482	0.505426204383891	True	NS
AT4TE52630	BRODYAGA2	AT4TE52630		4	11424141	11424553	+	413	0	0	0	0						False	NS
AT4TE52635	BRODYAGA1A	AT4TE52635		4	11424554	11424577	+	24	0	0	0	0						False	NS
AT4TE52690	ATTIRTA1	AT4TE52690		4	11435481	11435603	-	123	0	0	0	0						False	NS
AT4TE52720	ATREP15	AT4TE52720		4	11440525	11441005	-	481	3.5	1.33333333333333	2.41666666666667	-1.12553088208386						False	NS
AT4TE52725	ATENSPM6	AT4TE52725		4	11441006	11441211	+	206	9.16666666666667	15.6666666666667	12.4166666666667	0.741931847059556						False	NS
AT4TE52730	ATREP15	AT4TE52730		4	11441794	11441870	-	77	1.83333333333333	1	1.41666666666667	-0.637429920615292						False	NS
AT4TE52735	ATTIRX1A	AT4TE52735		4	11441871	11442269	-	399	0.166666666666667	4.33333333333333	2.25	2.85798099512757						False	NS
AT4TE53040	HARBINGER	AT4TE53040		4	11499536	11499640	-	105	0	0	0	0						False	NS
AT4TE53180	DT1	AT4TE53180		4	11525187	11525451	+	265	0	0	0	0						False	NS
AT4TE53200	ATREP10B	AT4TE53200		4	11529357	11529862	+	506	0	0	0	0						False	NS
AT4TE53320	ATREP11	AT4TE53320		4	11551509	11552219	+	711	0	0	0	0						False	NS
AT4TE53490	HARBINGER	AT4TE53490		4	11583866	11584073	-	208	14.3333333333333	13	13.6666666666667	-0.135883428081773	0.0989890471511545	0.323570742170957	0.305927064007703	0.768798103456864	0.800815476134294	True	NS
AT4TE53540	ATREP10D	AT4TE53540		4	11592609	11594786	+	2178	0	0.333333333333333	0.166666666666667	0.736965594166206						False	NS
AT4TE53545	ATTIRTA1	AT4TE53545		4	11595167	11595410	-	244	0	0	0	0						False	NS
AT4TE53550	ATREP4	AT4TE53550		4	11596834	11597806	-	973	0	0	0	0						False	NS
AT4TE53640	HELITRONY1A	AT4TE53640		4	11615096	11615152	+	57	0	0	0	0						False	NS
AT4TE53645	HELITRONY1E	AT4TE53645		4	11615153	11616000	-	848	0	0	0	0						False	NS
AT4TE53650	ATREP15	AT4TE53650		4	11616001	11616072	-	72	0	0	0	0						False	NS
AT4TE53655	HELITRONY3	AT4TE53655		4	11616073	11616136	+	64	0	0	0	0						False	NS
AT4TE53730	ATREP10D	AT4TE53730		4	11631290	11631613	+	324	0	0	0	0						False	NS
AT4TE53740	ATREP5	AT4TE53740		4	11634478	11635150	-	673	0	0	0	0						False	NS
AT4TE53745	ATREP3	AT4TE53745		4	11635166	11635683	+	518	0	0	0	0						False	NS
AT4TE53850	ATLINE1A	AT4TE53850		4	11655277	11655403	+	127	0	0	0	0						False	NS
AT4TE53880	VANDAL17	AT4TE53880		4	11660888	11661339	-	452	15	19.3333333333333	17.1666666666667	0.355658952199912	0.493502656047004	0.39543253757123	1.24800720516861	0.253218741528708	0.312628990380622	True	NS
AT4TE53950	ATREP10B	AT4TE53950		4	11673647	11673824	-	178	0	0	0	0						False	NS
AT4TE53955	BRODYAGA1A	AT4TE53955		4	11673825	11674204	+	380	0	0	0	0						False	NS
AT4TE53965	ATCOPIA22	AT4TE53965		4	11676468	11681340	-	4873	0.5	0	0.25	-1						False	NS
AT4TE53975	ATCOPIA3	AT4TE53975		4	11683751	11683852	+	102	0	0	0	0						False	NS
AT4TE53985	ATREP10D	AT4TE53985		4	11686456	11686481	+	26	0	0	0	0						False	NS
AT4TE53990	ATREP9	AT4TE53990		4	11686482	11686531	-	50	0	0	0	0						False	NS
AT4TE53995	ATTIR16T3A	AT4TE53995		4	11686532	11687098	-	567	0	0	0	0						False	NS
AT4TE54000	HELITRONY3	AT4TE54000		4	11687099	11687446	-	348	0	0	0	0						False	NS
AT4TE54005	ATREP7	AT4TE54005		4	11687447	11687516	-	70	0	0	0	0						False	NS
AT4TE54010	HELITRONY1D	AT4TE54010		4	11688633	11689161	-	529	0	0	0	0						False	NS
AT4TE54015	ATCOPIA45	AT4TE54015		4	11689174	11689200	+	27	0	0	0	0						False	NS
AT4TE54020	ATCOPIA45	AT4TE54020		4	11689201	11689867	+	667	0	0	0	0						False	NS
AT4TE54050	ATREP13	AT4TE54050		4	11696293	11696725	-	433	0	0	0	0						False	NS
AT4TE54055	ATREP13	AT4TE54055		4	11696726	11696855	-	130	0	0	0	0						False	NS
AT4TE54065	HELITRONY1D	AT4TE54065		4	11699063	11699534	+	472	0	0	0	0						False	NS
AT4TE54260	ATCOPIA30	AT4TE54260		4	11735746	11735857	+	112	0	0	0	0						False	NS
AT4TE54340	ATREP10D	AT4TE54340		4	11751245	11752221	-	977	0	0	0	0						False	NS
AT4TE54345	ATREP14	AT4TE54345		4	11752222	11752324	+	103	0	0	0	0						False	NS
AT4TE54350	ATREP1	AT4TE54350		4	11752325	11752399	+	75	0	0	0	0						False	NS
AT4TE54355	ATREP1	AT4TE54355		4	11752400	11752454	+	55	0	0	0	0						False	NS
AT4TE54360	TAG3N1	AT4TE54360		4	11753360	11753447	+	88	0	0	0	0						False	NS
AT4TE54370	SIMPLEHAT1	AT4TE54370		4	11756667	11757315	-	649	0	0	0	0						False	NS
AT4TE54400	ATTIRX1A	AT4TE54400		4	11762102	11762169	+	68	0.333333333333333	0	0.166666666666667	-0.736965594166206						False	NS
AT4TE54430	HELITRONY1D	AT4TE54430		4	11768550	11769229	+	680	1.66666666666667	1.33333333333333	1.5	-0.241008099503795						False	NS
AT4TE54480	TAG2	AT4TE54480		4	11777830	11777888	-	59	0	0.666666666666667	0.333333333333333	1.22239242133645						False	NS
AT4TE54500	TAG2	AT4TE54500		4	11782351	11782417	-	67	0.666666666666667	3.66666666666667	2.16666666666667	1.83650126771712						False	NS
AT4TE54570	ATHATN3A	AT4TE54570		4	11796236	11796817	-	582	0	4.33333333333333	2.16666666666667	3.27301849440642						False	NS
AT4TE54700	ATGP3	AT4TE54700		4	11820547	11823366	-	2820	0	0	0	0						False	NS
AT4TE54705	ATGP3	AT4TE54705		4	11823367	11823389	-	23	0	0	0	0						False	NS
AT4TE54715	ATMU2	AT4TE54715		4	11825591	11825698	+	108	0	0	0	0						False	NS
AT4TE54720	ATCOPIA42	AT4TE54720		4	11826974	11827026	-	53	0	0	0	0						False	NS
AT4TE54730	HELITRONY1B	AT4TE54730		4	11829915	11830746	-	832	0	0	0	0						False	NS
AT4TE54735	ATREP3	AT4TE54735		4	11830747	11830786	-	40	0	0	0	0						False	NS
AT4TE54745	ATLINE1_5	AT4TE54745		4	11833063	11833186	-	124	0	0	0	0						False	NS
AT4TE54750	HARBINGER	AT4TE54750		4	11834129	11838651	+	4523	2.16666666666667	2	2.08333333333333	-0.0931094043914815						False	NS
AT4TE54800	ATLINEIII	AT4TE54800		4	11847597	11848301	+	705	0	0	0	0						False	NS
AT4TE54820	ATMU9	AT4TE54820		4	11852107	11852590	+	484	1783.33333333333	23.6666666666667	903.5	-6.20581852340347	-5.7269098237648	1.46220760450009	-3.91661882084299	0.00609433068672611	0.0118645440817508	True	Down
AT4TE54900	ATREP3	AT4TE54900		4	11866558	11867057	-	500	0	0	0	0						False	NS
AT4TE54905	ATREP5	AT4TE54905		4	11867058	11867467	+	410	0	0	0	0						False	NS
AT4TE54910	ATREP10D	AT4TE54910		4	11867468	11867765	+	298	0	0	0	0						False	NS
AT4TE54920	HELITRONY3	AT4TE54920		4	11869850	11872205	-	2356	0.333333333333333	0	0.166666666666667	-0.736965594166206						False	NS
AT4TE54925	ATREP4	AT4TE54925		4	11872206	11872856	-	651	0	0	0	0						False	NS
AT4TE54930	ATREP10D	AT4TE54930		4	11872857	11872972	-	116	0	0	0	0						False	NS
AT4TE54935	ATREP10D	AT4TE54935		4	11872973	11874325	+	1353	0	0	0	0						False	NS
AT4TE54940	HELITRONY3	AT4TE54940		4	11874742	11875672	+	931	2.66666666666667	0	1.33333333333333	-2.66296501272243						False	NS
AT4TE54990	ATDNA2T9C	AT4TE54990		4	11885519	11886152	-	634	0.666666666666667	3	1.83333333333333	1.58496250072116						False	NS
AT4TE54995	ATDNA2T9C	AT4TE54995		4	11887632	11887891	-	260	0	0	0	0						False	NS
AT4TE55060	ATCOPIA26	AT4TE55060		4	11901479	11901833	-	355	0	0	0	0						False	NS
AT4TE55150	ATCOPIA23	AT4TE55150		4	11918874	11919021	+	148	1402.33333333333	2957.66666666667	2180	1.07635972128469	1.29281890965292	0.0798639853292621	16.1877585287398	1.08968883284535e-06	6.55998922008045e-06	True	Up
AT4TE55160	VANDAL3	AT4TE55160		4	11921819	11922050	+	232	0	0	0	0						False	NS
AT4TE55165	ATREP1	AT4TE55165		4	11922051	11922374	-	324	0	0	0	0						False	NS
AT4TE55200	ATREP19	AT4TE55200		4	11929302	11929672	-	371	0.333333333333333	0	0.166666666666667	-0.736965594166206						False	NS
AT4TE55210	ATREP11	AT4TE55210		4	11931581	11931995	-	415	337.666666666667	57.6666666666667	197.666666666667	-2.53946992354701	-2.34452660211487	0.217568107262017	-10.7760582726004	1.58461825322511e-05	7.33322235688537e-05	True	Down
AT4TE55215	ATTIR16T3A	AT4TE55215		4	11931996	11932601	-	606	0	0	0	0						False	NS
AT4TE55220	ATREP4	AT4TE55220		4	11932602	11933269	-	668	0	0	0	0						False	NS
AT4TE55340	ATLINEIII	AT4TE55340		4	11954762	11954817	-	56	0.333333333333333	1.33333333333333	0.833333333333333	1.13750352374994						False	NS
AT4TE55390	RP1_AT	AT4TE55390		4	11963494	11963755	-	262	17.6666666666667	30.6666666666667	24.1666666666667	0.77871013511071	0.878396399549306	0.622627514813059	1.41078956302315	0.202307334984913	0.256052837833315	True	NS
AT4TE55430	ATENSPM6	AT4TE55430		4	11970963	11971063	+	101	69.6666666666667	45.3333333333333	57.5	-0.614388614654374	-0.402954798497249	0.340634306163337	-1.18295424508425	0.276467335489415	0.336339242538079	True	NS
AT4TE55450	ATLINEIII	AT4TE55450		4	11974944	11974994	+	51	0.333333333333333	0	0.166666666666667	-0.736965594166206						False	NS
AT4TE55460	ATREP10B	AT4TE55460		4	11978304	11979820	-	1517	0	0	0	0						False	NS
AT4TE55465	ATREP10	AT4TE55465		4	11978722	11979602	-	881	0	0	0	0						False	NS
AT4TE55590	BRODYAGA1	AT4TE55590		4	12003206	12003268	+	63	0	0	0	0						False	NS
AT4TE55595	ATREP10D	AT4TE55595		4	12003269	12004438	-	1170	0	0	0	0						False	NS
AT4TE55630	ATREP10D	AT4TE55630		4	12011231	12012341	-	1111	9	3	6	-1.44057259138598						False	NS
AT4TE55690	ATMU6N1	AT4TE55690		4	12022554	12022971	+	418	16.3333333333333	47.3333333333333	31.8333333333333	1.50669544392389	1.80668594617596	0.364526541077216	4.95625350307005	0.00178024891572224	0.00412381805064216	True	Up
AT4TE55720	HELITRON4	AT4TE55720		4	12027888	12028450	-	563	0	0.333333333333333	0.166666666666667	0.736965594166206						False	NS
AT4TE55950	ATREP10D	AT4TE55950		4	12070842	12071985	-	1144	0	0	0	0						False	NS
AT4TE55955	ATHAT3	AT4TE55955		4	12072403	12072567	-	165	0	0	0	0						False	NS
AT4TE56060	BRODYAGA1	AT4TE56060		4	12092976	12093440	+	465	0	0	0	0						False	NS
AT4TE56065	ATREP19	AT4TE56065		4	12094422	12095377	+	956	0	0	0	0						False	NS
AT4TE56070	HELITRONY1B	AT4TE56070		4	12094585	12094937	-	353	0	0	0	0						False	NS
AT4TE56075	ATREP3	AT4TE56075		4	12095715	12096347	-	633	0	0	0	0						False	NS
AT4TE56080	ATREP15	AT4TE56080		4	12096348	12097424	-	1077	0	0	0	0						False	NS
AT4TE56085	ATREP10D	AT4TE56085		4	12097425	12097473	+	49	0	0	0	0						False	NS
AT4TE56150	HELITRONY3	AT4TE56150		4	12109718	12109841	+	124	0	0	0	0						False	NS
AT4TE56155	HELITRON2	AT4TE56155		4	12109842	12109917	-	76	0	0	0	0						False	NS
AT4TE56160	BRODYAGA2	AT4TE56160		4	12109918	12110674	-	757	0	0	0	0						False	NS
AT4TE56165	ATREP4	AT4TE56165		4	12110675	12110817	+	143	0	0	0	0						False	NS
AT4TE56170	HELITRONY1E	AT4TE56170		4	12110818	12110878	+	61	0	0	0	0						False	NS
AT4TE56200	ATMU1	AT4TE56200		4	12115529	12115713	+	185	0	0	0	0						False	NS
AT4TE56270	ATCOPIA11	AT4TE56270		4	12129314	12131466	+	2153	0	0.166666666666667	0.0833333333333333	0.415037499278844						False	NS
AT4TE56275	ATCOPIA89	AT4TE56275		4	12131467	12131525	+	59	0	3.5	1.75	3						False	NS
AT4TE56300	HELITRONY3	AT4TE56300		4	12137670	12138037	+	368	0	0	0	0						False	NS
AT4TE56380	ATDNA12T3A	AT4TE56380		4	12152769	12152859	-	91	6.33333333333333	0	3.16666666666667	-3.77258950389693						False	NS
AT4TE56740	ATREP10	AT4TE56740		4	12220348	12220701	+	354	2.33333333333333	2.33333333333333	2.33333333333333	0						False	NS
AT4TE56920	ATREP15	AT4TE56920		4	12254847	12255417	+	571	0	0	0	0						False	NS
AT4TE56960	ATREP10D	AT4TE56960		4	12261932	12263275	-	1344	0	0	0	0						False	NS
AT4TE56965	ATREP4	AT4TE56965		4	12263276	12263312	+	37	0	0	0	0						False	NS
AT4TE56970	ATREP4	AT4TE56970		4	12263313	12263456	+	144	0	0	0	0						False	NS
AT4TE57000	ATCOPIA21	AT4TE57000		4	12269420	12269612	+	193	10.6666666666667	2	6.33333333333333	-2.15919859484925						False	NS
AT4TE57005	TAG2	AT4TE57005		4	12271427	12271602	+	176	7.33333333333333	5	6.16666666666667	-0.510194732319184						False	NS
AT4TE57015	BRODYAGA1A	AT4TE57015		4	12275266	12275650	+	385	0	0	0	0						False	NS
AT4TE57160	RathE3_cons	AT4TE57160		4	12302972	12303167	+	196	0	0	0	0						False	NS
AT4TE57330	ATREP3	AT4TE57330		4	12334916	12335947	-	1032	0	0	0	0						False	NS
AT4TE57335	BRODYAGA1A	AT4TE57335		4	12335948	12336007	+	60	0	0	0	0						False	NS
AT4TE57345	ATCOPIA50	AT4TE57345		4	12338274	12338451	-	178	0	0	0	0						False	NS
AT4TE57390	HELITRONY3	AT4TE57390		4	12347549	12348271	+	723	0	0	0	0						False	NS
AT4TE57430	ATREP3	AT4TE57430		4	12356029	12356691	-	663	0	0	0	0						False	NS
AT4TE57470	ATREP3	AT4TE57470		4	12364951	12365009	-	59	70	26.6666666666667	48.3333333333333	-1.37578569888887	-1.22424431155095	0.398287106795814	-3.07377339276658	0.0185950966807928	0.0314053843459371	True	Down
AT4TE57475	ATREP2	AT4TE57475		4	12365010	12365611	-	602	15.6666666666667	9.33333333333333	12.5	-0.717269792825286	-0.442442678405574	0.349041338051197	-1.2675939213271	0.246554398432543	0.305430890982767	True	NS
AT4TE57480	META1	AT4TE57480		4	12365612	12365927	-	316	0	0	0	0						False	NS
AT4TE57580	BRODYAGA1A	AT4TE57580		4	12384763	12385262	+	500	0	0	0	0						False	NS
AT4TE57630	VANDAL8	AT4TE57630		4	12394231	12394963	-	733	0	0	0	0						False	NS
AT4TE57850	ATHATN7	AT4TE57850		4	12435115	12435487	+	373	0	0	0	0						False	NS
AT4TE57855	ATHATN4	AT4TE57855		4	12435488	12435600	-	113	0	0	0	0						False	NS
AT4TE57860	ATHAT7	AT4TE57860		4	12435601	12435846	+	246	0	0	0	0						False	NS
AT4TE58010	DT1	AT4TE58010		4	12462736	12462996	+	261	0	0	0	0						False	NS
AT4TE58090	ATREP5	AT4TE58090		4	12478516	12479161	-	646	0	0	0	0						False	NS
AT4TE58120	ATREP10A	AT4TE58120		4	12484047	12484296	-	250	0.333333333333333	0	0.166666666666667	-0.736965594166206						False	NS
AT4TE58125	ATREP8	AT4TE58125		4	12486075	12486195	+	121	0.333333333333333	0.333333333333333	0.333333333333333	0						False	NS
AT4TE58130	ATLINEIII	AT4TE58130		4	12487115	12487270	+	156	0	0	0	0						False	NS
AT4TE58135	ATLINEIII	AT4TE58135		4	12487271	12487295	+	25	0	0	0	0						False	NS
AT4TE58530	ATREP10D	AT4TE58530		4	12561167	12561462	-	296	0.666666666666667	0	0.333333333333333	-1.22239242133645						False	NS
AT4TE58535	ATTIRX1C	AT4TE58535		4	12561463	12561805	+	343	0	0	0	0						False	NS
AT4TE58590	ATREP3	AT4TE58590		4	12573758	12573985	-	228	2.33333333333333	1	1.66666666666667	-0.917537839808027						False	NS
AT4TE58595	ATREP1	AT4TE58595		4	12573986	12574840	+	855	2.66666666666667	0.333333333333333	1.5	-1.92599941855622						False	NS
AT4TE58660	DT1	AT4TE58660		4	12587681	12587723	-	43	0	0	0	0						False	NS
AT4TE58665	HELITRONY1D	AT4TE58665		4	12587724	12588119	-	396	0	0	0	0						False	NS
AT4TE58710	ATREP15	AT4TE58710		4	12598034	12598062	-	29	1.66666666666667	2	1.83333333333333	0.206450877467426						False	NS
AT4TE58715	ATREP1	AT4TE58715		4	12598063	12598920	-	858	0.333333333333333	0	0.166666666666667	-0.736965594166206						False	NS
AT4TE58750	VANDAL8	AT4TE58750		4	12606348	12606478	+	131	7.16666666666667	55	31.0833333333333	2.85581641101425	3.05616413590936	0.470702642850793	6.4927702920889	0.000377320764811741	0.0010741882477906	True	Up
AT4TE58755	ATREP2	AT4TE58755		4	12606479	12607053	-	575	0.166666666666667	0	0.0833333333333333	-0.415037499278844						False	NS
AT4TE58760	VANDAL8	AT4TE58760		4	12607054	12607310	+	257	0	0	0	0						False	NS
AT4TE59180	HELITRONY1B	AT4TE59180		4	12685028	12685457	+	430	0	0	0	0						False	NS
AT4TE59250	HELITRONY3	AT4TE59250		4	12698190	12698364	+	175	13.6666666666667	12.3333333333333	13	-0.1426043954428	0.0724943573680639	0.416119684373106	0.174215159941973	0.866760934979123	0.88745844268574	True	NS
AT4TE59255	ATREP1	AT4TE59255		4	12698365	12699438	+	1074	0	0.666666666666667	0.333333333333333	1.22239242133645						False	NS
AT4TE59260	ATREP3	AT4TE59260		4	12699439	12699925	+	487	0	0.666666666666667	0.333333333333333	1.22239242133645						False	NS
AT4TE59330	ATREP1	AT4TE59330		4	12713687	12713791	-	105	0	0	0	0						False	NS
AT4TE59360	ATREP19	AT4TE59360		4	12719920	12720387	+	468	0	0	0	0						False	NS
AT4TE59365	BRODYAGA1A	AT4TE59365		4	12720388	12720439	-	52	0	0	0	0						False	NS
AT4TE59470	BRODYAGA1A	AT4TE59470		4	12739887	12739925	-	39	90.2233333333333	74.9466666666667	82.585	-0.266016486394836	-0.0630519914535279	0.211186159328127	-0.298561191955587	0.774176851905325	0.805220577154994	True	NS
AT4TE59475	ATREP7	AT4TE59475		4	12739926	12739983	-	58	59.78	49.3333333333333	54.5566666666667	-0.27456833834615	-0.0822765298164958	0.260255574178122	-0.316137435581628	0.761364936786281	0.795043604467185	True	NS
AT4TE59480	ATREP7	AT4TE59480		4	12739984	12740100	-	117	19.4466666666667	20.1666666666667	19.8066666666667	0.0511580402739633	0.259968267746363	0.301257581670661	0.862943486118014	0.417514214428717	0.480392861180029	True	NS
AT4TE59485	ATREP7	AT4TE59485		4	12740101	12740848	-	748	0.553333333333333	0.556666666666667	0.555	0.00455828196230435						False	NS
AT4TE59490	ATREP3	AT4TE59490		4	12740849	12741005	-	157	0	1	0.5	1.58496250072116						False	NS
AT4TE59550	ATCOPIA8A	AT4TE59550		4	12751563	12751592	+	30	0	0.5	0.25	1						False	NS
AT4TE59555	ATCOPIA7	AT4TE59555		4	12751593	12752065	+	473	0.666666666666667	2.83333333333333	1.75	1.51457317282976						False	NS
AT4TE59630	VANDAL21	AT4TE59630		4	12767505	12767696	+	192	14162.5	12276.6666666667	13219.5833333333	-0.20614923585154	0.00551323044922824	0.073046567530054	0.0754755580672549	0.942005120744533	0.95197342890056	True	NS
AT4TE59635	ATTIR16T3A	AT4TE59635		4	12768860	12768880	+	21	0	0	0	0						False	NS
AT4TE59640	ATTIRX1C	AT4TE59640		4	12768881	12769284	+	404	0.333333333333333	0	0.166666666666667	-0.736965594166206						False	NS
AT4TE59920	ATTIRX1B	AT4TE59920		4	12820985	12821320	-	336	46.6666666666667	29	37.8333333333333	-0.677052692748885	-0.475003557323373	0.294776548448418	-1.61140212755593	0.152311048024133	0.199615705244354	True	NS
AT4TE60020	ATREP3	AT4TE60020		4	12840204	12840861	-	658	0	0	0	0						False	NS
AT4TE60030	ATREP10D	AT4TE60030		4	12844172	12844291	+	120	0	0	0	0						False	NS
AT4TE60035	ATREP10D	AT4TE60035		4	12844292	12845068	-	777	0	0	0	0						False	NS
AT4TE60040	ATREP10D	AT4TE60040		4	12845069	12845094	-	26	0	0	0	0						False	NS
AT4TE60050	ATLINE1_3A	AT4TE60050		4	12848614	12848773	-	160	0	0	0	0						False	NS
AT4TE60120	ATREP17	AT4TE60120		4	12862326	12862570	+	245	0	0	0	0						False	NS
AT4TE60150	HELITRONY1D	AT4TE60150		4	12867581	12868000	+	420	0	0	0	0						False	NS
AT4TE60280	ATTIRX1C	AT4TE60280		4	12892354	12892759	+	406	0	6	3	3.70043971814109						False	NS
AT4TE60580	ARNOLDY1	AT4TE60580		4	12947545	12947671	+	127	0	0	0	0						False	NS
AT4TE60585	ATREP10B	AT4TE60585		4	12947685	12948909	-	1225	0	0	0	0						False	NS
AT4TE60590	ATHPOGON1	AT4TE60590		4	12948910	12949516	+	607	0	0	0	0						False	NS
AT4TE60595	HELITRONY3	AT4TE60595		4	12949517	12949724	+	208	0.333333333333333	0.166666666666667	0.25	-0.321928094887362						False	NS
AT4TE60600	ATREP1	AT4TE60600		4	12949725	12949746	-	22	3.33333333333333	3.16666666666667	3.25	-0.0641303374197157						False	NS
AT4TE60610	ATHILA6A	AT4TE60610		4	12952884	12952965	-	82	2.66666666666667	9.66666666666667	6.16666666666667	1.6828098241193						False	NS
AT4TE60630	ATREP3	AT4TE60630		4	12956832	12957720	-	889	0	0	0	0						False	NS
AT4TE60680	ATREP1	AT4TE60680		4	12967438	12967566	-	129	0	0	0	0						False	NS
AT4TE60685	ATREP2A	AT4TE60685		4	12967567	12968349	-	783	0	0	0	0						False	NS
AT4TE60690	ATREP2A	AT4TE60690		4	12968350	12968437	-	88	0	0	0	0						False	NS
AT4TE60695	ATREP14	AT4TE60695		4	12968444	12968464	-	21	0	0	0	0						False	NS
AT4TE60700	ATREP11	AT4TE60700		4	12968465	12968872	-	408	0	0	0	0						False	NS
AT4TE60830	HELITRONY3	AT4TE60830		4	12992938	12993516	-	579	0	0	0	0						False	NS
AT4TE60835	ATREP10D	AT4TE60835		4	12993517	12993571	-	55	0	0	0	0						False	NS
AT4TE60850	ATTIRX1D	AT4TE60850		4	12997395	12997553	-	159	0	0	0	0						False	NS
AT4TE60900	ATLINEIII	AT4TE60900		4	13006255	13006308	-	54	0	0	0	0						False	NS
AT4TE60970	DT1	AT4TE60970		4	13019880	13019982	+	103	0	0	0	0						False	NS
AT4TE61260	VANDAL1	AT4TE61260		4	13074535	13074724	-	190	1335.66666666667	1166.5	1251.08333333333	-0.195295412467791	0.018547958320358	0.0794773245078232	0.233374216296528	0.822328722744691	0.848581849944301	True	NS
AT4TE61380	ATIS112A	AT4TE61380		4	13097465	13097594	-	130	18.6666666666667	29	23.8333333333333	0.622115499138622	0.850917645583137	0.297891752940949	2.85646593832296	0.025188190369875	0.0408651644533648	True	NS
AT4TE61480	HELITRONY1D	AT4TE61480		4	13115538	13115948	+	411	0	0	0	0						False	NS
AT4TE61520	ATREP1	AT4TE61520		4	13123520	13124757	-	1238	0	0	0	0						False	NS
AT4TE61525	ATREP2A	AT4TE61525		4	13123703	13124424	-	722	0	0	0	0						False	NS
